Applications Graphics Acceleration Info:
Uptime: 30300941 Realtime: 372356100

** Graphics info for pid 10186 [org.tensorflow.demo] **

Stats since: 29785534328464ns
Total frames rendered: 11376
Janky frames: 14 (0.12%)
50th percentile: 5ms
90th percentile: 6ms
95th percentile: 7ms
99th percentile: 10ms
Number Missed Vsync: 4
Number High input latency: 0
Number Slow UI thread: 7
Number Slow bitmap uploads: 0
Number Slow issue draw commands: 9
HISTOGRAM: 5ms=9879 6ms=795 7ms=289 8ms=157 9ms=95 10ms=50 11ms=36 12ms=18 13ms=20 14ms=11 15ms=8 16ms=4 17ms=2 18ms=2 19ms=0 20ms=0 21ms=1 22ms=0 23ms=1 24ms=0 25ms=0 26ms=0 27ms=0 28ms=0 29ms=0 30ms=0 31ms=0 32ms=0 34ms=0 36ms=0 38ms=0 40ms=0 42ms=0 44ms=0 46ms=0 48ms=0 53ms=0 57ms=0 61ms=0 65ms=0 69ms=0 73ms=0 77ms=0 81ms=0 85ms=0 89ms=0 93ms=0 97ms=0 101ms=0 105ms=0 109ms=0 113ms=0 117ms=0 121ms=0 125ms=0 129ms=0 133ms=0 150ms=0 200ms=0 250ms=0 300ms=0 350ms=2 400ms=2 450ms=2 500ms=0 550ms=2 600ms=0 650ms=0 700ms=0 750ms=0 800ms=0 850ms=0 900ms=0 950ms=0 1000ms=0 1050ms=0 1100ms=0 1150ms=0 1200ms=0 1250ms=0 1300ms=0 1350ms=0 1400ms=0 1450ms=0 1500ms=0 1550ms=0 1600ms=0 1650ms=0 1700ms=0 1750ms=0 1800ms=0 1850ms=0 1900ms=0 1950ms=0 2000ms=0 2050ms=0 2100ms=0 2150ms=0 2200ms=0 2250ms=0 2300ms=0 2350ms=0 2400ms=0 2450ms=0 2500ms=0 2550ms=0 2600ms=0 2650ms=0 2700ms=0 2750ms=0 2800ms=0 2850ms=0 2900ms=0 2950ms=0 3000ms=0 3050ms=0 3100ms=0 3150ms=0 3200ms=0 3250ms=0 3300ms=0 3350ms=0 3400ms=0 3450ms=0 3500ms=0 3550ms=0 3600ms=0 3650ms=0 3700ms=0 3750ms=0 3800ms=0 3850ms=0 3900ms=0 3950ms=0 4000ms=0 4050ms=0 4100ms=0 4150ms=0 4200ms=0 4250ms=0 4300ms=0 4350ms=0 4400ms=0 4450ms=0 4500ms=0 4550ms=0 4600ms=0 4650ms=0 4700ms=0 4750ms=0 4800ms=0 4850ms=0 4900ms=0 4950ms=0

Caches:
Current memory usage / total memory usage (bytes) / hit ratio (%) / biggest memory usage (bytes):
  TextureCache                0 / 92274688    0.0000         0
  LayerCache                  0 / 60817408    0.0000         0 (numLayers = 0)
    Layer size 1080x1440; isTextureLayer()=1; texid=2 fbo=0; refs=1
  Layers total    6220800 (numLayers = 1)
  RenderBufferCache           0 /  8388608    0.0000         0
  GradientCache               0 /  2097152    0.0000         0
  PathCache                   0 / 16777216    0.0000         0
  TessellationCache           0 /  1048576    0.0000
  TextDropShadowCache         0 /  6291456    0.0000         0
  PatchCache                  0 /   131072    0.0000         0
  FontRenderer A8     1048576 /  1048576
    Font CacheTexture    222664 /  1048576   21.2349 (usage ratio)
  FontRenderer RGBA         0 /        0
  FontRenderer total  1048576 /  1048576
Other:
  FboCache                    0 /        0    0.0000
Total memory usage:
  7269376 bytes, 6.93 MB

All Textures in TexctureCache 
# No./ memory usage (bytes)/ size (width X height) / image type / hit count:


Pipeline=FrameBuilder
Profile data in ms:

	org.tensorflow.demo/org.tensorflow.demo.ClassifierActivity/android.view.ViewRootImpl@170226f (visibility=0)
	Draw	Prepare	Process	Execute
HISTOGRAM: 5ms=30 6ms=30 7ms=18 8ms=17 9ms=19 10ms=15 11ms=7 12ms=13 13ms=4 14ms=7 15ms=3 16ms=3 17ms=14 18ms=29 19ms=9 20ms=14 21ms=26 22ms=29 23ms=21 24ms=8 25ms=4 26ms=4 27ms=3 28ms=1 29ms=2 30ms=2 31ms=1 32ms=1 34ms=4 36ms=2 38ms=3 40ms=3 42ms=2 44ms=3 46ms=0 48ms=1 53ms=2 57ms=2 61ms=0 65ms=4 69ms=0 73ms=0 77ms=1 81ms=0 85ms=1 89ms=0 93ms=0 97ms=1 101ms=1 105ms=0 109ms=0 113ms=0 117ms=2 121ms=1 125ms=0 129ms=0 133ms=1 150ms=3 200ms=0 250ms=0 300ms=0 350ms=0 400ms=0 450ms=0 500ms=0 550ms=0 600ms=0 650ms=0 700ms=0 750ms=0 800ms=0 850ms=0 900ms=0 950ms=0 1000ms=0 1050ms=0 1100ms=0 1150ms=0 1200ms=0 1250ms=0 1300ms=0 1350ms=0 1400ms=0 1450ms=0 1500ms=0 1550ms=0 1600ms=0 1650ms=0 1700ms=0 1750ms=0 1800ms=0 1850ms=0 1900ms=0 1950ms=0 2000ms=0 2050ms=0 2100ms=0 2150ms=0 2200ms=0 2250ms=0 2300ms=0 2350ms=0 2400ms=0 2450ms=0 2500ms=0 2550ms=0 2600ms=0 2650ms=0 2700ms=0 2750ms=0 2800ms=0 2850ms=0 2900ms=0 2950ms=0 3000ms=0 3050ms=0 3100ms=0 3150ms=0 3200ms=0 3250ms=0 3300ms=0 3350ms=0 3400ms=0 3450ms=0 3500ms=0 3550ms=0 3600ms=0 3650ms=0 3700ms=0 3750ms=0 3800ms=0 3850ms=0 3900ms=0 3950ms=0 4000ms=0 4050ms=0 4100ms=0 4150ms=0 4200ms=0 4250ms=0 4300ms=0 4350ms=0 4400ms=0 4450ms=0 4500ms=0 4550ms=0 4600ms=0 4650ms=0 4700ms=0 4750ms=0 4800ms=0 4850ms=0 4900ms=0 4950ms=0

Caches:
Current memory usage / total memory usage (bytes) / hit ratio (%) / biggest memory usage (bytes):
  TextureCache            46656 / 92274688   95.6938    182592
  LayerCache                  0 / 60817408    0.0000         0 (numLayers = 0)
  Layers total          0 (numLayers = 0)
  RenderBufferCache           0 /  8388608    0.0000         0
  GradientCache               0 /  2097152    0.0000         0
  PathCache                   0 / 16777216    0.0000         0
  TessellationCache           0 /  1048576   97.5410
  TextDropShadowCache     28560 /  6291456    0.0000     28560
  PatchCache                576 /   131072    0.0000       576
  FontRenderer A8     1048576 /  1048576
    Font CacheTexture    261180 /  1048576   24.9081 (usage ratio)
  FontRenderer RGBA         0 /        0
  FontRenderer total  1048576 /  1048576
Other:
  FboCache                    0 /        0    0.0000
Total memory usage:
  1124368 bytes, 1.07 MB

All Textures in TexctureCache 
# No./ memory usage (bytes)/ size (width X height) / image type / hit count:
#  1 /    46656 / ( 108 X  108)/    GL_RGBA /    4


Pipeline=FrameBuilder
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 8809 [com.android.defcontainer] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9716 [com.sec.android.daemonapp] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9304 [com.whatsapp] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9199 [com.sec.android.app.shealth:remote] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 8980 [com.microsoft.office.powerpoint] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 8949 [com.microsoft.office.excel] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 2265 [com.wssnps] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9234 [com.sec.android.widgetapp.samsungapps] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9179 [com.sec.android.app.sbrowser] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9151 [com.sec.android.app.samsungapps] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4682 [com.samsung.voiceserviceplatform] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9680 [com.samsung.android.themecenter] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4751 [com.samsung.SMT] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 31076 [com.google.android.music:main] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 2402 [com.samsung.android.sm.devicesecurity] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9656 [com.samsung.android.scloud] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9641 [com.samsung.android.app.mirrorlink] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9007 [com.microsoft.office.word] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9606 [com.google.android.partnersetup] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9418 [com.facebook.system] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 6783 [com.facebook.katana] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 8910 [com.facebook.appmanager] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 8190 [com.enhance.gameservice] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 7778 [com.android.vending] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 5198 [android.process.acore] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9576 [com.samsung.android.bbc.bbcagent] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 7191 [com.android.printspooler] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9403 [com.microsoft.skydrive] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4194 [com.sec.android.provider.badge] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 14839 [com.samsung.android.lool] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 5686 [android.process.media] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 8711 [com.samsung.android.MtpApplication] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 6721 [com.samsung.android.authfw] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 6700 [com.samsung.android.authservice] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 6675 [com.trustonic.tuiservice] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 6605 [com.sec.phone] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 6591 [com.sec.bcservice] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 5191 [com.samsung.android.app.aodservice] **

Stats since: 141712699360ns
Total frames rendered: 21493
Janky frames: 13924 (64.78%)
50th percentile: 32ms
90th percentile: 57ms
95th percentile: 65ms
99th percentile: 113ms
Number Missed Vsync: 7720
Number High input latency: 0
Number Slow UI thread: 8987
Number Slow bitmap uploads: 140
Number Slow issue draw commands: 5582
HISTOGRAM: 5ms=2380 6ms=1620 7ms=933 8ms=670 9ms=390 10ms=271 11ms=230 12ms=209 13ms=213 14ms=208 15ms=190 16ms=268 17ms=279 18ms=302 19ms=352 20ms=253 21ms=231 22ms=225 23ms=190 24ms=191 25ms=168 26ms=160 27ms=151 28ms=143 29ms=123 30ms=134 31ms=127 32ms=291 34ms=343 36ms=541 38ms=858 40ms=661 42ms=1072 44ms=1290 46ms=587 48ms=1067 53ms=1101 57ms=1121 61ms=808 65ms=388 69ms=262 73ms=102 77ms=37 81ms=13 85ms=44 89ms=35 93ms=12 97ms=4 101ms=10 105ms=7 109ms=6 113ms=10 117ms=9 121ms=10 125ms=11 129ms=13 133ms=9 150ms=115 200ms=33 250ms=3 300ms=3 350ms=0 400ms=1 450ms=1 500ms=0 550ms=0 600ms=0 650ms=0 700ms=0 750ms=1 800ms=0 850ms=0 900ms=0 950ms=0 1000ms=3 1050ms=0 1100ms=0 1150ms=0 1200ms=0 1250ms=0 1300ms=0 1350ms=0 1400ms=0 1450ms=0 1500ms=0 1550ms=0 1600ms=0 1650ms=0 1700ms=0 1750ms=0 1800ms=0 1850ms=0 1900ms=0 1950ms=0 2000ms=0 2050ms=0 2100ms=0 2150ms=0 2200ms=0 2250ms=0 2300ms=0 2350ms=0 2400ms=0 2450ms=0 2500ms=0 2550ms=0 2600ms=0 2650ms=0 2700ms=0 2750ms=0 2800ms=0 2850ms=0 2900ms=0 2950ms=0 3000ms=0 3050ms=0 3100ms=0 3150ms=0 3200ms=0 3250ms=0 3300ms=0 3350ms=0 3400ms=0 3450ms=0 3500ms=0 3550ms=0 3600ms=0 3650ms=0 3700ms=0 3750ms=0 3800ms=0 3850ms=0 3900ms=0 3950ms=0 4000ms=0 4050ms=0 4100ms=0 4150ms=0 4200ms=0 4250ms=0 4300ms=0 4350ms=0 4400ms=0 4450ms=0 4500ms=0 4550ms=0 4600ms=0 4650ms=0 4700ms=0 4750ms=0 4800ms=0 4850ms=0 4900ms=0 4950ms=0

Caches:
Current memory usage / total memory usage (bytes) / hit ratio (%) / biggest memory usage (bytes):
  TextureCache                0 / 92274688   99.1792    708480
  LayerCache                  0 / 60817408    0.0000         0 (numLayers = 0)
  Layers total          0 (numLayers = 0)
  RenderBufferCache           0 /  8388608    0.0000         0
  GradientCache               0 /  2097152   99.5176     16384
  PathCache                   0 / 16777216    0.0000         0
  TessellationCache           0 /  1048576    0.0000
  TextDropShadowCache         0 /  6291456    0.0000         0
  PatchCache                  0 /   131072    0.0000         0
  FontRenderer A8           0 /        0
  FontRenderer RGBA         0 /        0
  FontRenderer total        0 /        0
Other:
  FboCache                    0 /        0    0.0000
Total memory usage:
  0 bytes, 0.00 MB

All Textures in TexctureCache 
# No./ memory usage (bytes)/ size (width X height) / image type / hit count:


Pipeline=FrameBuilder
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 12451 [com.google.android.googlequicksearchbox:interactor] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4525 [com.android.bluetooth] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 10704 [com.samsung.klmsagent] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 9039 [com.samsung.android.beaconmanager] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 6537 [com.android.managedprovisioning] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 5232 [org.simalliance.openmobileapi.service:remote] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 5115 [system] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 5102 [com.samsung.android.providers.context] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 5087 [com.android.nfc] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4986 [com.google.android.ext.services] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4797 [com.sec.epdg] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4779 [com.sec.imsservice] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4766 [com.sec.sve] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4733 [com.sec.location.nsflp2] **
Profile data in ms:

View hierarchy:


Total ViewRootImpl: 0
Total Views:        0
Total DisplayList:  0,00 kB


** Graphics info for pid 4539 [com.android.systemui] **

Stats since: 67474871721ns
Total frames rendered: 21158
Janky frames: 11976 (56.60%)
50th percentile: 17ms
90th percentile: 26ms
95th percentile: 36ms
99th percentile: 105ms
Number Missed Vsync: 1071
Number High input latency: 44
Number Slow UI thread: 2592
Number Slow bitmap uploads: 255
Number Slow issue draw commands: 9292
HISTOGRAM: 5ms=3387 6ms=950 7ms=781 8ms=587 9ms=454 10ms=480 11ms=404 12ms=365 13ms=392 14ms=396 15ms=404 16ms=618 17ms=1550 18ms=2243 19ms=2065 20ms=1659 21ms=767 22ms=517 23ms=380 24ms=326 25ms=281 26ms=258 27ms=180 28ms=110 29ms=109 30ms=82 31ms=62 32ms=136 34ms=108 36ms=107 38ms=85 40ms=89 42ms=56 44ms=47 46ms=42 48ms=68 53ms=58 57ms=49 61ms=50 65ms=33 69ms=34 73ms=31 77ms=31 81ms=30 85ms=20 89ms=15 93ms=17 97ms=17 101ms=11 105ms=15 109ms=12 113ms=6 117ms=5 121ms=4 125ms=2 129ms=8 133ms=8 150ms=85 200ms=27 250ms=24 300ms=12 350ms=5 400ms=0 450ms=1 500ms=0 550ms=0 600ms=0 650ms=0 700ms=0 750ms=0 800ms=0 850ms=0 900ms=1 950ms=0 1000ms=0 1050ms=0 1100ms=0 1150ms=0 1200ms=0 1250ms=0 1300ms=0 1350ms=0 1400ms=0 1450ms=0 1500ms=0 1550ms=0 1600ms=0 1650ms=0 1700ms=0 1750ms=0 1800ms=0 1850ms=0 1900ms=1 1950ms=0 2000ms=0 2050ms=0 2100ms=0 2150ms=0 2200ms=0 2250ms=0 2300ms=0 2350ms=1 2400ms=0 2450ms=0 2500ms=0 2550ms=0 2600ms=0 2650ms=0 2700ms=0 2750ms=0 2800ms=0 2850ms=0 2900ms=0 2950ms=0 3000ms=0 3050ms=0 3100ms=0 3150ms=0 3200ms=0 3250ms=0 3300ms=0 3350ms=0 3400ms=0 3450ms=0 3500ms=0 3550ms=0 3600ms=0 3650ms=0 3700ms=0 3750ms=0 3800ms=0 3850ms=0 3900ms=0 3950ms=0 4000ms=0 4050ms=0 4100ms=0 4150ms=0 4200ms=0 4250ms=0 4300ms=0 4350ms=0 4400ms=0 4450ms=0 4500ms=0 4550ms=0 4600ms=0 4650ms=0 4700ms=0 4750ms=0 4800ms=0 4850ms=0 4900ms=0 4950ms=0

Caches:
Current memory usage / total memory usage (bytes) / hit ratio (%) / biggest memory usage (bytes):
  TextureCache          1609448 / 92274688   99.1478  30433257
  LayerCache                  0 / 60817408    0.0000         0 (numLayers = 0)
  Layers total          0 (numLayers = 0)
  RenderBufferCache           0 /  8388608    0.0000         0
  GradientCache               0 /  2097152    0.0000         0
  PathCache                2671 / 16777216   91.8998     38902
  TessellationCache        4008 /  1048576   95.5863
  TextDropShadowCache   6214096 /  6291456    0.0000   6287456
  PatchCache                  0 /   131072   33.3333      1152
  FontRenderer A8     1048576 /  1048576
    Font CacheTexture    848680 /  1048576   80.9364 (usage ratio)
  FontRenderer RGBA         0 /        0
  FontRenderer total  1048576 /  1048576
Other:
  FboCache                    0 /        0    0.0000
Total memory usage:
  8878799 bytes, 8.47 MB

All Textures in TexctureCache 
# No./ memory usage (bytes)/ size (width X height) / image type / hit count:
#  1 /  1435968 / ( 648 X 1108)/     GL_RGB /   11
#  2 /    82944 / ( 144 X  144)/    GL_RGBA /  266
#  3 /     7896 / (  47 X   42)/    GL_RGBA /  626
#  4 /     8400 / (  50 X   42)/    GL_RGBA /  417
#  5 /    20736 / (  72 X   72)/    GL_RGBA /  417
#  6 /    20736 / (  72 X   72)/    GL_RGBA /  418
#  7 /    16384 / (  64 X   64)/    GL_RGBA /  722
#  8 /    16384 / (  64 X   64)/    GL_RGBA / 1138

All Textures in PathCache 
# No./ memory usage (bytes)/ size (width X height) / image type / hit count:
#  1 /      620 / (  31 X   20)/   GL_ALPHA /   37
#  2 /     1457 / (  31 X   47)/   GL_ALPHA /   37
#  3 /      594 / (  18 X   33)/   GL_ALPHA /  173


Pipeline=FrameBuilder
Profile data in ms:

	StatusBar/android.view.ViewRootImpl@e85fae (visibility=0)
	Draw	Prepare	Process	Execute
	1.47	0.19	0.55	16.05
	1.43	0.19	0.53	16.00
	1.46	0.16	0.52	16.00
	11.95	0.20	1.30	6.62
	11.34	0.20	2.53	5.59
	13.18	1.26	1.63	2.97
	50.00	0.18	1.57	2.33
	2.27	0.10	0.73	1.93
	0.88	0.09	0.73	2.15
	0.95	0.17	1.58	1.71
	0.90	0.19	0.91	2.37
	1.01	0.09	0.85	2.86
	20.48	0.07	0.52	1.12
	1.15	0.07	0.53	1.76
	4.29	0.07	0.60	0.83
	46.47	0.25	0.60	1.09
	47.73	0.06	0.51	1.06
	8.32	0.06	0.41	8.45
	3.85	0.16	0.46	11.66
	4.05	0.13	0.40	11.60
	2.43	0.12	0.42	13.30
	2.55	0.12	0.39	14.34
	5.27	0.15	0.41	9.21
	2.32	0.16	0.41	13.28
	2.81	0.39	0.49	13.76
	4.10	0.12	0.38	11.30
	2.25	0.16	0.39	15.30
	4.43	0.13	0.40	11.11
	2.32	0.15	0.45	12.72
	10.93	0.11	0.58	1.13
	2.49	0.07	0.57	1.02
	1.05	0.09	0.71	4.98
	38.77	0.30	0.62	1.17
	16.78	0.10	1.10	0.89
	5.63	0.10	0.78	0.92
	5.05	0.22	1.43	2.21
	9.11	0.11	0.76	1.13
	4.65	0.12	0.81	1.66
	6.43	0.14	0.82	1.70
	32.69	0.09	0.72	3.01
	27.01	0.17	1.32	6.69
	1.08	0.74	2.62	13.39
	2.37	0.23	0.71	16.34
	1.07	0.73	0.68	14.81
	1.06	0.23	0.69	14.98
	6.78	0.22	1.76	2.91
	2.41	0.21	1.89	3.32
	5.09	0.14	1.29	3.33
	3.58	0.16	1.52	8.58
	11.54	0.14	1.53	6.43
	10.00	0.19	1.58	2.87
	10.97	0.17	1.68	3.59
	0.86	0.06	0.56	1.65
	9.82	0.20	1.69	2.30
	9.45	0.16	1.26	2.29
	8.60	0.14	1.18	2.91
	12.00	0.17	1.89	5.80
	9.66	0.23	1.55	2.44
	8.74	0.16	1.37	1.95
	13.23	0.19	1.94	3.38
	2.36	0.21	1.29	2.59
	9.02	0.25	1.39	2.29
	9.24	0.16	1.24	5.37
	10.76	0.14	1.04	4.92
	10.04	0.18	1.70	6.70
	13.39	0.14	1.18	3.97
	26.02	0.21	2.47	4.08
	7.66	0.17	1.65	6.96
	15.34	0.15	1.33	4.04
	11.47	0.22	1.36	5.17
	14.51	0.50	4.93	2.54
	7.90	0.14	1.24	1.90
	3.71	0.17	1.88	2.64
	10.45	0.13	1.41	2.01
	24.46	0.19	1.50	2.87
	9.18	0.21	1.39	2.51
	21.57	0.14	1.85	3.39
	8.19	0.17	1.29	2.49
	3.85	0.17	1.74	3.73
	9.19	0.18	1.89	3.59
	12.35	0.18	1.64	5.42
	14.76	0.15	0.94	3.07
	11.74	0.18	1.18	1.81
	2.85	0.19	2.08	2.86
	10.47	0.15	5.15	3.71
	10.79	0.18	1.37	2.25
	13.75	0.17	1.29	5.01
	17.95	0.14	1.16	2.48
	7.65	0.21	1.28	2.97
	15.54	0.14	1.02	4.23
	8.66	0.20	1.82	4.42
	15.64	0.17	3.31	4.65
	13.25	0.20	1.62	6.45
	14.58	0.19	0.97	3.25
	4.43	0.25	2.32	2.40
	9.22	0.18	1.22	2.36
	7.75	0.23	1.43	10.93
	8.33	0.20	1.47	3.23
	12.73	0.12	0.85	1.72
	10.96	0.19	1.38	2.31
	5.37	0.20	1.32	3.55
	48.98	0.17	3.78	2.59
	16.81	0.48	1.72	3.52
	8.78	0.16	1.09	2.30
	2.20	0.16	1.53	2.85
	8.39	0.14	1.56	3.80
	14.38	0.23	1.57	6.07
	8.80	0.28	1.44	2.47
	22.89	0.21	1.64	8.06
	15.61	0.19	1.82	9.00
	7.59	0.17	1.56	6.46
	7.63	0.50	2.00	2.19
	6.42	0.16	1.43	5.40
	10.71	0.18	1.05	2.31
	7.63	0.19	2.94	2.55
	2.25	0.19	1.36	8.24
	5.08	0.94	1.59	2.87
	8.03	0.16	1.43	3.53
	30.43	0.15	1.11	3.86
	8.19	0.17	1.99	3.20

	Bouncer/android.view.ViewRootImpl@4d600dc (visibility=4)
	Draw	Prepare	Process	Execute

	DockedStackDivider/android.view.ViewRootImpl@58df8b9 (visibility=4)
	Draw	Prepare	Process	Execute

	com.android.systemui/com.android.systemui.recents.RecentsActivity/android.view.ViewRootImpl@886ef24 (visibility=8)
	Draw	Prepare	Process	Execute
	2.16	0.24	4.04	2.71
	1.33	0.13	2.42	2.24
	1.19	0.12	2.09	1.96
	1.93	0.12	2.16	2.17
	1.16	0.10	1.99	1.74
	1.12	0.10	1.98	1.61
	1.15	0.10	2.45	3.66
	1.78	0.24	3.96	2.17
